claim_id,policy_number,claim_number,sum_insured,product,agent,class_of_business,risk_type,loss_date,client_type,renewal_frequency,primary_cause,secondary_cause,branch,target
ID_0QH1LMQWXVX8,pol000006868,claim0005271,5000.0,prod00005,ag00037,cob00009,rt00032,2018-10-17,ct0003,rf0001,pc0007,sc00022,br00002,713.97
ID_IDM0FT84BQDJ,pol000009761,claim0011338,170775.0,prod00015,ag00064,cob00034,rt00023,2018-11-18,ct0001,rf0002,pc0007,sc00023,br00006,2320.22
ID_2U88UQSQ7NHH,pol000009371,claim0010442,1374590000.0,prod00002,ag00064,cob00004,rt00001,2020-11-24,ct0001,rf0002,pc0001,sc00004,br00005,100801.11
ID_33T5JF9N3RCY,pol000006146,claim0006698,2000.0,prod00029,ag00037,cob00010,rt00026,2019-01-25,ct0001,rf0002,pc0007,sc00021,br00002,2000.0
ID_92JJPFMWKHHW,pol000009445,claim0010548,50000.0,prod00012,ag00037,cob00016,rt00015,2018-11-14,ct0001,rf0002,pc0011,sc00048,br00005,1844.0
ID_HCE7G3DSF3O9,pol000005913,claim0001626,50000.0,prod00015,ag00226,cob00034,rt00023,2018-01-26,ct0001,rf0001,pc0007,sc00023,br00002,4936.08
ID_ZE0I8BCI09OM,pol000011117,claim0013992,340000.0,prod00027,ag00044,cob00031,rt00006,2020-03-24,ct0003,rf0001,pc0007,sc00029,br00009,148472.71
ID_ATS5S8BYVE4V,pol000005970,claim0002732,120000.0,prod00015,ag00226,cob00034,rt00023,2018-08-20,ct0001,rf0002,pc0007,sc00024,br00002,12866.0
ID_H16HLEIV5UPA,pol000005926,claim0001853,60000.0,prod00015,ag00037,cob00034,rt00023,2018-11-14,ct0001,rf0002,pc0007,sc00021,br00002,878.9
ID_6QVAD5GAP6KI,pol000006005,claim0003013,560000.0,prod00015,ag00226,cob00034,rt00023,2019-11-11,ct0001,rf0002,pc0007,sc00022,br00002,7263.0
ID_FNGHPV1JAS6Z,pol000007754,claim0007223,1200000.0,prod00015,ag00064,cob00034,rt00023,2021-02-16,ct0001,rf0005,pc0007,sc00022,br00001,51120.0
ID_HKYKLD6Q4QD8,pol000006204,claim0006942,7000.0,prod00005,ag00037,cob00009,rt00032,2018-04-30,ct0003,rf0002,pc0007,sc00023,br00002,288.0
ID_9IE4A6J5I68X,pol000010720,claim0013068,0.0,prod00005,ag00044,cob00009,rt00032,2018-12-20,ct0003,rf0001,pc0007,sc00023,br00009,0.0
ID_APBCOWMDVNP1,pol000005915,claim0001627,11500.0,prod00015,ag00068,cob00034,rt00023,2018-04-25,ct0003,rf0001,pc0007,sc00022,br00002,265.87
ID_P62YQGUPHN40,,claim0013789,5000.0,prod00027,ag00226,cob00031,rt00006,2019-01-09,ct0003,rf0001,pc0007,sc00029,br00008,38.33
ID_OVSGAUJ7ZNWJ,pol000009518,claim0010844,5000.0,prod00027,ag00226,cob00031,rt00006,2019-06-24,ct0003,rf0001,pc0007,sc00023,br00001,0.0
ID_QQU5KYAJQUIY,pol000009317,claim0010360,8000.0,prod00005,ag00226,cob00009,rt00032,2018-11-19,ct0003,rf0002,pc0007,sc00023,br00001,2606.23
ID_SVIFX59V6VST,pol000007716,claim0006690,17230.7,prod00012,ag00037,cob00016,rt00015,2018-03-10,ct0001,rf0001,pc0011,sc00048,br00001,2114.1
ID_ZP0LVKXZCFOE,pol000010207,claim0012157,2268000.0,prod00015,ag00068,cob00034,rt00023,2020-01-13,ct0001,rf0003,pc0007,sc00023,br00007,36275.89
ID_9WT4SG8PK667,pol000009513,claim0010982,24000.0,prod00015,ag00226,cob00034,rt00023,2020-01-15,ct0001,rf0002,pc0007,sc00031,br00005,1333.34
ID_DMNRTHSBSNMC,pol000009370,claim0010515,20000.0,prod00002,ag00037,cob00001,rt00002,2018-10-24,ct0001,rf0002,pc0002,sc00004,br00005,5925.75
ID_W1SABWRVYDCV,pol000007815,claim0007561,167000.0,prod00015,ag00226,cob00034,rt00023,2018-12-10,ct0001,rf0002,pc0007,sc00024,br00001,15998.8
ID_QVXCKY58AGV0,pol000005917,claim0001666,40000.0,prod00015,ag00226,cob00034,rt00023,2018-06-01,ct0001,rf0001,pc0007,sc00023,br00002,1556.8
ID_ETSPU5NI7AH5,pol000007818,claim0007575,54000.0,prod00015,ag00037,cob00034,rt00023,2018-01-13,ct0001,rf0002,pc0007,sc00024,br00001,296.5
ID_MNOKBQLEE812,pol000006473,claim0004749,15000.0,prod00005,ag00037,cob00009,rt00032,2018-05-02,ct0003,rf0001,pc0007,sc00021,br00002,10075.0
ID_Q7UKFEINKQQD,pol000010110,claim0014059,0.0,prod00008,ag00068,cob00013,rt00050,2018-01-15,ct0001,rf0002,pc0012,sc00032,br00007,0.0
ID_PYQ6HXBG1Y7J,pol000006026,claim0003410,6760000.0,prod00015,ag00037,cob00034,rt00023,2020-08-28,ct0001,rf0002,pc0007,sc00021,br00002,165292.5
ID_HG0942R998ZH,pol000006173,claim0004311,1620000.0,prod00018,ag00037,cob00023,rt00027,2020-03-04,ct0001,rf0003,pc0017,sc00061,br00002,12626.18
ID_N66NGROE10DC,pol000010984,claim0013655,20000.0,prod00027,ag00226,cob00010,rt00006,2020-07-14,ct0003,rf0001,pc0007,sc00004,br00005,20000.0
ID_4O13HXNQDCCH,pol000010235,claim0013889,1380054.0,prod00015,ag00068,cob00034,rt00023,2019-09-14,ct0001,rf0002,pc0007,sc00023,br00007,2577.44
ID_J76EVMV91JPM,pol000009052,claim0010044,8000.0,prod00005,ag00226,cob00009,rt00032,2018-03-29,ct0003,rf0002,pc0007,sc00023,br00001,1969.35
ID_631IOJGN1BNC,pol000010757,claim0013121,100000.0,prod00005,ag00044,cob00009,rt00032,2018-12-23,ct0001,rf0002,pc0007,sc00030,br00009,0.0
ID_VOHAHPZDG8WF,pol000007802,claim0007569,15000.0,prod00015,ag00068,cob00034,rt00023,2018-05-19,ct0001,rf0001,pc0007,sc00022,br00001,1448.13
ID_TYTWAKLTD19U,pol000005956,claim0002274,24000.0,prod00015,ag00226,cob00034,rt00023,2018-07-18,ct0001,rf0002,pc0007,sc00023,br00002,419.4
ID_M0UGXLJ4FGTO,pol000007125,claim0009313,500000.0,prod00002,ag00037,cob00003,rt00002,2021-02-12,ct0001,rf0003,pc0003,sc00004,br00001,0.0
ID_1GF35VEMIR7S,pol000006078,claim0003964,40000.0,prod00015,ag00037,cob00034,rt00023,2018-12-13,ct0001,rf0002,pc0007,sc00021,br00002,2328.91
ID_RCOQHW40B0DL,pol000005962,claim0002596,594000.0,prod00015,ag00037,cob00034,rt00023,2019-01-29,ct0001,rf0002,pc0007,sc00022,br00002,662.4
ID_23BUZP7GBYJR,pol000007243,claim0005953,75000.0,prod00027,ag00226,cob00031,rt00006,2020-01-26,ct0003,rf0002,pc0007,sc00023,br00001,3807.92
ID_TZFUHTWU3WNL,pol000005926,claim0002182,0.0,prod00015,ag00037,cob00022,rt00025,2018-08-16,ct0001,rf0002,pc0007,sc00022,br00002,0.0
ID_713AB48V77XX,pol000007723,claim0006755,30000.0,prod00015,ag00021,cob00010,rt00023,2019-04-15,ct0001,rf0001,pc0007,sc00024,br00001,1550.0
ID_J0SEMP6JUMC1,pol000009807,claim0011634,80000.0,prod00015,ag00068,cob00034,rt00023,2019-08-15,ct0001,rf0001,pc0007,sc00023,br00006,13674.16
ID_FP748CQT3X19,pol000010491,claim0012872,5000.0,prod00005,ag00068,cob00009,rt00032,2018-06-10,ct0003,rf0002,pc0007,sc00023,br00007,1466.8
ID_03Y0R0U1UGPP,pol000010237,claim0012406,5000.0,prod00005,ag00068,cob00009,rt00032,2018-05-17,ct0003,rf0002,pc0007,sc00021,br00007,1330.0
ID_V2EKIDLYVJCV,pol000007963,claim0008563,20000.0,prod00015,ag00068,cob00010,rt00024,2020-10-06,ct0001,rf0001,pc0015,sc00020,br00001,20000.0
ID_GGO1PXB7ISZ2,pol000007812,claim0007613,25000.0,prod00015,ag00226,cob00034,rt00023,2018-06-02,ct0003,rf0001,pc0007,sc00024,br00001,11536.0
ID_U794PGJ91EMK,pol000005962,claim0002618,317160.0,prod00015,ag00037,cob00034,rt00023,2018-09-13,ct0001,rf0002,pc0007,sc00023,br00002,6047.54
ID_O0TEQ3NDS1CQ,pol000009948,claim0011666,100000.0,prod00015,ag00226,cob00034,rt00023,2018-02-19,ct0002,rf0002,pc0007,sc00023,br00008,0.0
ID_BUAXS4YXMVDS,pol000010241,claim0012410,0.0,prod00028,ag00068,cob00009,rt00033,2018-08-21,ct0003,rf0002,pc0007,sc00022,br00007,112.41
ID_PQQ8B7I2WOU2,pol000007754,claim0007221,1200000.0,prod00015,ag00064,cob00034,rt00023,2020-12-07,ct0001,rf0005,pc0007,sc00022,br00001,37350.0
ID_E9LGL1DWEQYE,pol000009920,claim0013774,15000.0,prod00031,ag00226,cob00023,rt00039,2018-05-31,ct0003,rf0002,pc0017,sc00050,br00006,167.23
ID_X3JRARVVFB0D,pol000011046,claim0013833,5500000.0,prod00027,ag00068,cob00031,rt00006,2021-05-29,ct0001,rf0001,pc0007,sc00021,br00007,121083.75
ID_DA93HJF3T2DS,pol000007050,claim0005622,5900000.0,prod00015,ag00068,cob00010,rt00023,2021-05-20,ct0001,rf0005,pc0007,sc00024,br00004,65072.0
ID_C99T0XC1A6IP,pol000009017,claim0009999,8000.0,prod00005,ag00226,cob00009,rt00032,2018-05-23,ct0003,rf0002,pc0007,sc00021,br00001,1899.7
ID_6JJBHFSJN1XN,pol000007458,claim0006261,0.0,prod00027,ag00226,cob00031,rt00006,2021-02-16,ct0003,rf0002,pc0007,sc00022,br00001,0.0
ID_3EYL0JNLOCX4,pol000008419,claim0009233,24000.0,prod00005,ag00226,cob00009,rt00032,2019-02-10,ct0003,rf0004,pc0007,sc00021,br00001,4297.84
ID_EOUBKVDNW46K,pol000008767,claim0009673,20000.0,prod00005,ag00037,cob00010,rt00032,2018-02-03,ct0003,rf0001,pc0007,sc00024,br00002,620.0
ID_XLVU6VOQ7UO3,pol000006041,claim0003668,813400.0,prod00015,ag00037,cob00010,rt00024,2021-09-20,ct0001,rf0002,pc0007,sc00024,br00002,465800.0
ID_R9FRNKVBFJGN,pol000007844,claim0007941,0.0,prod00015,ag00064,cob00034,rt00023,2021-07-17,ct0001,rf0001,pc0007,sc00024,br00001,7000.0
ID_YVIBCU0J9IJU,pol000005944,claim0002033,131000.0,prod00015,ag00226,cob00010,rt00023,2018-02-26,ct0001,rf0002,pc0007,sc00023,br00002,4779.25
ID_6Z8PGD2WZN3S,pol000007211,claim0005910,172500.0,prod00027,ag00068,cob00031,rt00006,2020-05-08,ct0001,rf0002,pc0007,sc00023,br00001,15798.18
ID_7XTI7GG5FGJW,pol000010743,claim0013097,0.0,prod00028,ag00044,cob00009,rt00033,2018-07-27,ct0003,rf0001,pc0007,sc00022,br00009,100.0
ID_4IX8ENLLWPIV,pol000010395,claim0012624,5800.0,prod00005,ag00068,cob00009,rt00032,2018-01-15,ct0003,rf0002,pc0007,sc00023,br00007,3323.41
ID_47UQK97DKNLO,pol000005926,claim0002187,60000.0,prod00015,ag00037,cob00034,rt00023,2018-11-12,ct0001,rf0002,pc0007,sc00023,br00002,662.4
ID_YUVEFU08JWWW,pol000007949,claim0008287,900000.0,prod00015,ag00226,cob00034,rt00023,2020-10-31,ct0001,rf0001,pc0007,sc00023,br00001,144270.0
ID_182V4PZ6COJN,pol000010207,claim0012202,9180000.0,prod00015,ag00068,cob00034,rt00023,2021-01-05,ct0001,rf0003,pc0007,sc00023,br00007,87654.61
ID_TAX9QBFAZ8KX,pol000009925,claim0011598,100000.0,prod00034,ag00064,cob00036,rt00041,2018-02-08,ct0001,rf0002,pc0015,sc00020,br00006,45.0
ID_5XGPENMJTZVL,pol000009569,claim0010971,5000.0,prod00005,ag00037,cob00009,rt00032,2018-10-31,ct0003,rf0001,pc0001,sc00004,br00005,4090.0
ID_8V34CGQJ7PQS,pol000005588,claim0000443,50500.0,prod00027,ag00068,cob00031,rt00006,2019-10-31,ct0003,rf0001,pc0007,sc00029,br00003,0.0
ID_O955VNTMK2ZK,pol000007966,claim0008581,0.0,prod00015,ag00068,cob00034,rt00024,2019-10-19,ct0001,rf0001,pc0007,sc00024,br00001,3000.0
ID_6QAY6IN36RNA,pol000006828,claim0005228,35000.0,prod00005,ag00037,cob00009,rt00032,2019-02-22,ct0003,rf0002,pc0007,sc00023,br00002,0.0
ID_MBBQ8HHNNKB2,pol000009533,claim0011121,1125000.0,prod00015,ag00068,cob00034,rt00023,2020-06-24,ct0001,rf0002,pc0002,sc00045,br00005,0.0
ID_DLX0OI7F2WU1,pol000005970,claim0002760,0.0,prod00015,ag00226,cob00034,rt00023,2018-04-25,ct0001,rf0002,pc0007,sc00021,br00002,50.0
ID_8JYQTGU9QVJM,pol000005817,claim0000958,100000.0,prod00015,ag00226,cob00034,rt00023,2019-04-30,ct0001,rf0001,pc0007,sc00024,br00002,0.0
ID_6L82E4YVCUSI,pol000007956,claim0008522,20000.0,prod00015,ag00083,cob00010,rt00024,2020-12-24,ct0001,rf0002,pc0007,sc00024,br00001,235800.0
ID_RS0NA9BCWD7B,pol000010748,claim0013108,11250000.0,prod00014,ag00044,cob00004,rt00008,2020-12-02,ct0001,rf0002,pc0001,sc00015,br00009,404178.13
ID_OX08TSKDVHGE,pol000005839,claim0001101,100000.0,prod00015,ag00226,cob00034,rt00023,2019-10-19,ct0001,rf0002,pc0007,sc00023,br00002,558.33
ID_E0FHYWH6OLRD,pol000008788,claim0009703,15000.0,prod00005,ag00037,cob00009,rt00032,2019-07-19,ct0003,rf0002,pc0007,sc00021,br00001,2463.05
ID_0KKV06EHM6JS,pol000005884,claim0001421,108000.0,prod00015,ag00068,cob00034,rt00023,2018-06-23,ct0001,rf0001,pc0007,sc00022,br00002,248.4
ID_KKUUUTR7LZEW,pol000006027,claim0003575,15000.0,prod00015,ag00068,cob00034,rt00023,2018-05-18,ct0003,rf0002,pc0007,sc00022,br00002,1608.75
ID_QXUY0U14W2CV,pol000006098,claim0003994,6840000.0,prod00015,ag00068,cob00034,rt00023,2020-09-29,ct0001,rf0001,pc0007,sc00023,br00002,564000.0
ID_KDVKIBRQ1XGE,pol000005843,claim0001172,85000.0,prod00015,ag00226,cob00034,rt00023,2018-01-03,ct0001,rf0003,pc0007,sc00022,br00002,0.0
ID_WU7Q45N6OKJQ,pol000005852,claim0001224,300000.0,prod00015,ag00226,cob00034,rt00023,2020-06-02,ct0001,rf0002,pc0007,sc00023,br00002,3600.48
ID_FKB07ONPTMMK,pol000007046,claim0010379,9715499.0,prod00015,ag00064,cob00034,rt00023,2021-07-15,ct0001,rf0002,pc0007,sc00023,br00004,0.0
ID_B1H8U7I12ZQJ,pol000010914,claim0013516,10000.0,prod00005,ag00226,cob00009,rt00032,2019-06-03,ct0003,rf0002,pc0007,sc00021,br00001,567.64
ID_0FDFITJEY45M,pol000005967,claim0003294,80000.0,prod00015,ag00037,cob00034,rt00023,2018-12-15,ct0001,rf0002,pc0007,sc00021,br00002,6665.4
ID_41JUKN2BO1HH,pol000007672,claim0006556,45058950.0,prod00012,ag00226,cob00016,rt00015,2021-02-13,ct0001,rf0002,pc0011,sc00048,br00001,84561.34
ID_SGKKSKTV7Z8J,pol000007724,claim0006764,185941.2,prod00018,ag00226,cob00023,rt00027,2018-07-20,ct0001,rf0002,pc0017,sc00050,br00002,0.0
ID_B96L6ZZMRHYC,pol000005905,claim0001562,1625000.0,prod00015,ag00068,cob00034,rt00023,2020-02-20,ct0001,rf0001,pc0007,sc00024,br00002,24375.0
ID_1XO1ZNCYODUE,pol000010207,claim0012340,95000.0,prod00015,ag00068,cob00034,rt00023,2019-05-14,ct0001,rf0002,pc0007,sc00024,br00007,29257.73
ID_41NXG2BGVO35,pol000005958,claim0002316,10800000.0,prod00015,ag00037,cob00034,rt00023,2021-02-26,ct0001,rf0005,pc0007,sc00021,br00002,0.0
ID_VGIMM1W9J78J,pol000009357,claim0010415,475000.0,prod00002,ag00037,cob00004,rt00001,2018-04-27,ct0001,rf0002,pc0001,sc00004,br00005,66057.94
ID_KZASSACHHWFF,pol000007715,claim0006838,19000000.0,prod00015,ag00021,cob00034,rt00023,2021-02-16,ct0001,rf0001,pc0007,sc00023,br00001,86880.0
ID_GEYQXAG5O3TC,pol000009727,claim0011246,225000.0,prod00001,ag00064,cob00003,rt00014,2019-12-05,ct0001,rf0001,pc0002,sc00003,br00006,720.0
ID_HEU1V0AAUU7T,pol000010145,claim0012054,0.0,prod00008,ag00068,cob00013,rt00050,2019-08-20,ct0001,rf0002,pc0012,sc00004,br00007,11717.76
ID_2RD291G5I0B2,,claim0013651,10000.0,prod00027,ag00068,cob00031,rt00006,2019-05-24,ct0003,rf0001,pc0007,sc00031,br00005,0.0
ID_A8DT4SH8Z7EW,pol000010216,claim0012208,0.0,prod00008,ag00068,cob00013,rt00050,2019-04-05,ct0001,rf0002,pc0012,sc00034,br00007,3040.23
ID_ZIM8LAOCU1QH,pol000009502,claim0010725,19000.0,prod00015,ag00064,cob00034,rt00023,2018-11-22,ct0001,rf0002,pc0002,sc00004,br00005,7370.0
ID_QOYZGWROK3HU,pol000007959,claim0008534,0.0,prod00015,ag00068,cob00034,rt00024,2021-01-19,ct0001,rf0001,pc0015,sc00020,br00001,0.0
ID_Y22X2QPVFE8T,pol000005854,claim0001270,0.0,prod00015,ag00068,cob00022,rt00025,2018-03-02,ct0001,rf0001,pc0002,sc00003,br00002,10.35
ID_29JTHO13ZKT9,pol000005951,claim0002217,38000.0,prod00015,ag00037,cob00034,rt00023,2018-03-26,ct0001,rf0002,pc0007,sc00023,br00002,614.95
ID_0QRVL4JEBUGO,pol000005958,claim0002335,90000.0,prod00015,ag00037,cob00034,rt00023,2018-04-01,ct0001,rf0002,pc0007,sc00023,br00002,402.5
ID_RVE2PD5UFG7Z,pol000009504,claim0010872,500000.0,prod00015,ag00037,cob00034,rt00023,2019-07-05,ct0001,rf0002,pc0007,sc00004,br00005,12271.44
ID_59L64OKN5WNR,pol000010789,claim0013166,0.0,prod00028,ag00044,cob00009,rt00033,2018-01-28,ct0003,rf0002,pc0007,sc00021,br00009,61.59
ID_LKRX6XPH875D,pol000006026,claim0003390,1700000.0,prod00015,ag00037,cob00034,rt00023,2019-08-31,ct0001,rf0002,pc0007,sc00023,br00002,14750.0
ID_Z5L2A98ZOGZ2,pol000008389,claim0009193,6000.0,prod00005,ag00037,cob00009,rt00032,2018-06-08,ct0003,rf0001,pc0007,sc00021,br00001,327.06
ID_GUF5VI1JNYLW,pol000010108,claim0013843,0.0,prod00008,ag00068,cob00013,rt00050,2018-05-30,ct0001,rf0002,pc0012,sc00032,br00007,3492.74
ID_MCF30HGCWPXP,pol000005884,claim0001429,90000.0,prod00015,ag00068,cob00034,rt00023,2018-05-14,ct0001,rf0001,pc0007,sc00022,br00002,238.05
ID_71ZP9P68V11G,pol000007214,claim0005913,82500.0,prod00027,ag00226,cob00031,rt00006,2019-10-13,ct0003,rf0001,pc0007,sc00023,br00001,17509.53
ID_JR695G0N95AI,pol000007091,claim0005706,0.0,prod00002,ag00021,cob00004,rt00001,2018-10-31,ct0001,rf0001,pc0001,sc00008,br00001,996.0
ID_54G49WNR7V0L,pol000008984,claim0009953,0.0,prod00028,ag00037,cob00009,rt00033,2019-01-20,ct0001,rf0002,pc0007,sc00024,br00001,100.0
ID_ZZ9XEMWESN8N,pol000005546,claim0000388,12000.0,prod00027,ag00068,cob00031,rt00006,2019-02-28,ct0003,rf0001,pc0007,sc00024,br00002,623.53
ID_NYP91NPSRC2M,pol000007723,claim0006751,498060.0,prod00015,ag00021,cob00034,rt00023,2019-05-09,ct0001,rf0001,pc0007,sc00022,br00001,1366.2
ID_NF1601LM0MFI,pol000005903,claim0001543,1000000.0,prod00015,ag00068,cob00010,rt00023,2020-05-18,ct0001,rf0001,pc0007,sc00023,br00002,49450.0
ID_B5KAK3K11LQC,pol000007764,claim0007330,56000.0,prod00015,ag00037,cob00034,rt00023,2018-06-22,ct0001,rf0001,pc0007,sc00024,br00001,7025.0
ID_HKOX824SIW2Q,pol000009941,claim0011621,15000.0,prod00015,ag00037,cob00034,rt00023,2019-01-11,ct0001,rf0002,pc0007,sc00023,br00006,891.79
ID_IHA4KMVT4R0N,pol000005456,claim0000268,500000.0,prod00027,ag00037,cob00031,rt00006,2020-09-22,ct0003,rf0001,pc0007,sc00021,br00002,105730.0
ID_YUKMM82C6E46,pol000009478,claim0010638,2100000.0,prod00015,ag00064,cob00034,rt00023,2020-06-07,ct0001,rf0002,pc0007,sc00004,br00005,67500.0
ID_874W6WOIZ254,pol000006026,claim0003485,15960000.0,prod00015,ag00037,cob00034,rt00023,2021-04-14,ct0001,rf0005,pc0007,sc00021,br00002,0.0
ID_H1KK0VFZ4G8U,pol000008420,claim0009234,4000.0,prod00005,ag00226,cob00009,rt00032,2018-08-06,ct0003,rf0001,pc0007,sc00022,br00001,336.43
ID_Q0RVYT6EGFT5,pol000006846,claim0005249,32000.0,prod00005,ag00068,cob00009,rt00032,2018-08-09,ct0003,rf0002,pc0007,sc00024,br00002,8584.92
ID_VJ96BPNX3HWW,pol000006771,claim0005160,4000.0,prod00005,ag00064,cob00009,rt00032,2018-07-03,ct0003,rf0001,pc0002,sc00003,br00002,71.27
ID_GOEBU612W0FY,pol000009506,claim0010781,80000.0,prod00015,ag00037,cob00034,rt00023,2018-06-20,ct0001,rf0002,pc0007,sc00031,br00005,146.67
ID_VIWYSVYGQ2AE,pol000008723,claim0009621,8000.0,prod00005,ag00226,cob00009,rt00032,2018-10-06,ct0003,rf0001,pc0007,sc00023,br00001,625.0
ID_JDZPBKIY5AY4,pol000005773,claim0000741,23100.0,prod00012,ag00064,cob00016,rt00015,2019-05-25,ct0001,rf0002,pc0011,sc00048,br00002,0.0
ID_088GD2N8DERJ,pol000006026,claim0003384,6760000.0,prod00015,ag00037,cob00034,rt00023,2020-04-17,ct0001,rf0002,pc0007,sc00029,br00002,98866.17
ID_C4KGRBBGTS4I,pol000005975,claim0002802,160000.0,prod00015,ag00037,cob00034,rt00023,2018-06-19,ct0001,rf0002,pc0007,sc00022,br00002,25.0
ID_YCO7YVA47CSA,pol000005960,claim0002561,0.0,prod00015,ag00037,cob00022,rt00025,2018-08-30,ct0001,rf0002,pc0007,sc00023,br00002,0.0
ID_I2SNWQ4ESVF0,pol000010576,claim0012856,1320000.0,prod00027,ag00044,cob00031,rt00006,2021-05-23,ct0003,rf0001,pc0007,sc00023,br00009,367079.99
ID_CLIRNCQUXXOC,pol000007979,claim0008432,0.0,prod00015,ag00037,cob00022,rt00025,2021-02-13,ct0001,rf0002,pc0007,sc00024,br00001,32658.37
ID_X77CTM2GMFO9,pol000005797,claim0000865,355200.0,prod00011,ag00037,cob00015,rt00018,2018-02-06,ct0001,rf0002,pc0001,sc00008,br00002,850.5
ID_FVAD0ZD1V8AO,pol000011057,claim0013896,0.0,prod00028,ag00068,cob00009,rt00033,2018-05-08,ct0003,rf0001,pc0007,sc00023,br00007,165.0
ID_Q9CIM2T6X6G8,pol000006934,claim0005351,0.0,prod00028,ag00037,cob00009,rt00033,2018-07-28,ct0003,rf0001,pc0007,sc00025,br00002,0.0
ID_7XQ01M59J2OB,pol000007838,claim0007756,75000.0,prod00015,ag00037,cob00034,rt00023,2018-07-20,ct0001,rf0002,pc0007,sc00023,br00001,1325.5
ID_DX6X1T6DUWEB,pol000007451,claim0006250,1320000.0,prod00027,ag00037,cob00031,rt00006,2019-09-06,ct0003,rf0001,pc0007,sc00023,br00001,8625.0
ID_CP66J8Z5MO64,pol000009960,claim0011986,5200000.0,prod00015,ag00226,cob00034,rt00023,2020-10-27,ct0002,rf0002,pc0007,sc00031,br00008,8400.42
ID_475ZP1UQIANY,pol000007690,claim0011161,1133000.0,prod00012,ag00068,cob00016,rt00015,2020-02-17,ct0001,rf0002,pc0005,sc00051,br00001,0.0
ID_FLQX1RXCHZR4,pol000006028,claim0003584,0.0,prod00015,ag00068,cob00022,rt00025,2018-04-08,ct0001,rf0002,pc0007,sc00023,br00002,183.5
ID_A1QGAHSXFR95,pol000007786,claim0007408,3307972.0,prod00015,ag00226,cob00034,rt00023,2021-02-28,ct0001,rf0002,pc0007,sc00021,br00001,20610.0
ID_KUYR39GWMCD0,pol000005967,claim0002654,150000.0,prod00015,ag00037,cob00034,rt00023,2018-01-29,ct0001,rf0002,pc0007,sc00021,br00002,4182.48
ID_SCXAT2F8DHBQ,pol000006231,claim0004394,4000.0,prod00005,ag00068,cob00009,rt00032,2018-07-11,ct0003,rf0002,pc0007,sc00023,br00002,0.0
ID_WAWKPX496SAR,pol000010158,claim0012083,0.0,prod00008,ag00068,cob00013,rt00050,2019-09-30,ct0001,rf0002,pc0012,sc00032,br00007,8104.04
ID_JCVI9V3QX93U,pol000009556,claim0011183,5000.0,prod00005,ag00037,cob00009,rt00032,2018-01-03,ct0003,rf0001,pc0007,sc00023,br00005,495.0
ID_HMT1TDKUZVGM,pol000010561,claim0012836,0.0,prod00028,ag00226,cob00009,rt00033,2019-04-03,ct0003,rf0002,pc0007,sc00023,br00007,74.75
ID_FIUDKR8NQGLM,pol000006079,claim0003899,9000000.0,prod00015,ag00226,cob00034,rt00023,2020-12-13,ct0001,rf0003,pc0007,sc00025,br00002,12075.0
ID_E76WMBFAQK2Q,pol000005960,claim0002570,73800.0,prod00015,ag00037,cob00034,rt00023,2018-08-25,ct0001,rf0002,pc0007,sc00023,br00002,273.24
ID_XJAR85LGEUS2,pol000005401,claim0000185,1500000.0,prod00002,ag00226,cob00004,rt00001,2018-02-15,ct0001,rf0002,pc0003,sc00004,br00002,99.5
ID_RASJJWFZS8S8,pol000005938,claim0001955,80000.0,prod00015,ag00064,cob00034,rt00023,2018-08-31,ct0001,rf0001,pc0007,sc00023,br00002,589.74
ID_5AD1FXS64FXG,pol000005960,claim0002582,73800.0,prod00015,ag00037,cob00034,rt00023,2018-03-21,ct0001,rf0002,pc0007,sc00024,br00002,0.0
ID_4W3TBQRR5IYA,pol000008469,claim0013398,5000.0,prod00005,ag00226,cob00009,rt00032,2018-05-28,ct0003,rf0001,pc0007,sc00023,br00001,283.81
ID_5GZCHCA4S0IJ,pol000006118,claim0004095,19736005.0,prod00015,ag00037,cob00034,rt00023,2021-06-16,ct0001,rf0003,pc0007,sc00023,br00002,194949.0
ID_LHRJH6P7IE81,pol000007693,claim0006626,54000.0,prod00011,ag00226,cob00015,rt00018,2019-02-14,ct0001,rf0002,pc0001,sc00008,br00001,238.0
ID_CXVDUO8RZTVR,pol000009730,claim0011249,300000.0,prod00021,ag00037,cob00026,rt00013,2019-01-09,ct0001,rf0003,pc0004,sc00038,br00006,0.0
ID_KB4LA4Y1QDHE,pol000005923,claim0001698,100000.0,prod00015,ag00068,cob00034,rt00023,2018-07-07,ct0001,rf0002,pc0007,sc00023,br00002,2695.3
ID_IT8IUV3F46B4,pol000006101,claim0004007,20000.0,prod00015,ag00068,cob00010,rt00023,2019-10-07,ct0001,rf0005,pc0007,sc00021,br00002,8714.7
ID_8B2HY3QDKR3U,pol000006158,claim0004193,864000.0,prod00018,ag00064,cob00023,rt00027,2018-09-15,ct0001,rf0002,pc0017,sc00059,br00002,19311.52
ID_KV1WNAXBAF7U,pol000007844,claim0007909,50000.0,prod00015,ag00064,cob00034,rt00023,2019-04-12,ct0001,rf0001,pc0002,sc00003,br00001,248.9
ID_XP6AKUTC9B2R,pol000005828,claim0001003,15500.0,prod00015,ag00037,cob00034,rt00023,2018-05-02,ct0001,rf0002,pc0007,sc00021,br00002,364.32
ID_SVB8BX3M3CBO,pol000005951,claim0002119,80000.0,prod00015,ag00037,cob00034,rt00023,2019-04-16,ct0001,rf0002,pc0007,sc00021,br00002,865.07
