policy_number,product_code,trans_date,from_date,to_date,agent,class_of_business,client_type,renewal_frequency,branch
pol000005958,prod00015,2021-03-03 13:10:28.837,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00004,cob00034,ct0001,rf0005,br00002
pol000005958,prod00015,2021-03-03 13:10:28.837,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00004,cob00022,ct0001,rf0005,br00002
pol000005749,prod00012,2021-03-03 13:34:37.817,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00004,cob00016,ct0001,rf0003,br00002
pol000005951,prod00015,2021-03-03 13:56:26.757,2021-03-01 00:00:00.000,2021-12-31 00:00:00.000,ag00004,cob00034,ct0001,rf0002,br00002
pol000005906,prod00015,2021-03-03 14:59:14.807,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00007,cob00034,ct0001,rf0005,br00002
pol000005807,prod00013,2021-03-03 15:52:10.207,2021-02-01 00:00:00.000,2021-04-30 00:00:00.000,ag00005,cob00021,ct0001,rf0003,br00002
pol000006968,prod00032,2021-03-03 16:10:53.780,2021-02-01 00:00:00.000,2021-04-30 00:00:00.000,ag00005,cob00016,ct0001,rf0003,br00002
pol000005796,prod00011,2021-03-03 16:25:13.253,2021-02-01 00:00:00.000,2021-04-30 00:00:00.000,ag00005,cob00018,ct0001,rf0003,br00002
pol000008073,prod00018,2021-03-03 16:56:03.737,2021-02-01 00:00:00.000,2021-04-30 00:00:00.000,ag00005,cob00023,ct0001,rf0003,br00002
pol000005729,prod00012,2021-03-03 17:04:53.810,2021-02-01 00:00:00.000,2021-04-30 00:00:00.000,ag00005,cob00016,ct0001,rf0003,br00002
pol000005608,prod00027,2021-03-03 17:24:09.470,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00007,cob00031,ct0003,rf0005,br00002
pol000011112,prod00027,2021-03-03 21:48:25.350,2021-03-01 00:00:00.000,2021-06-30 00:00:00.000,ag00226,cob00031,ct0001,rf0001,br00006
pol000011025,prod00032,2021-03-03 23:29:15.133,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,ag00012,cob00016,ct0001,rf0002,br00006
pol000009775,prod00015,2021-03-03 23:43:38.463,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,ag00012,cob00034,ct0001,rf0002,br00006
pol000007101,prod00005,2021-03-04 09:13:39.770,2020-10-15 00:00:00.000,2021-02-28 00:00:00.000,ag00068,cob00009,ct0001,rf0001,br00004
pol000007101,prod00005,2021-03-04 09:20:57.750,2020-10-15 00:00:00.000,2021-02-28 00:00:00.000,ag00068,cob00031,ct0001,rf0001,br00004
pol000007101,prod00005,2021-03-04 09:20:57.750,2020-10-15 00:00:00.000,2021-02-28 00:00:00.000,ag00068,cob00009,ct0001,rf0001,br00004
pol000007355,prod00027,2021-03-04 09:26:05.277,2021-02-18 00:00:00.000,2021-06-17 00:00:00.000,ag00086,cob00031,ct0001,rf0001,br00001
pol000005760,prod00012,2021-03-04 10:09:05.680,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00008,cob00016,ct0001,rf0005,br00002
pol000006085,prod00015,2021-03-04 10:29:06.773,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00004,cob00034,ct0001,rf0005,br00002
pol000005373,prod00002,2021-03-04 10:33:34.393,2021-02-01 00:00:00.000,2021-04-30 00:00:00.000,ag00004,cob00002,ct0001,rf0003,br00002
pol000005373,prod00002,2021-03-04 10:33:34.393,2021-02-01 00:00:00.000,2021-04-30 00:00:00.000,ag00004,cob00001,ct0001,rf0003,br00002
pol000005373,prod00002,2021-03-04 10:33:34.393,2021-02-01 00:00:00.000,2021-04-30 00:00:00.000,ag00004,cob00004,ct0001,rf0003,br00002
pol000005373,prod00002,2021-03-04 10:33:34.393,2021-02-01 00:00:00.000,2021-04-30 00:00:00.000,ag00004,cob00003,ct0001,rf0003,br00002
pol000006099,prod00015,2021-03-04 10:35:31.883,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00008,cob00034,ct0001,rf0005,br00002
pol000005609,prod00027,2021-03-04 10:50:32.810,2021-03-02 00:00:00.000,2021-05-31 00:00:00.000,ag00006,cob00031,ct0003,rf0001,br00002
pol000006172,prod00018,2021-03-04 10:58:31.230,2021-03-01 00:00:00.000,2022-02-28 00:00:00.000,ag00004,cob00023,ct0001,rf0002,br00002
pol000005536,prod00027,2021-03-04 11:31:58.640,2021-03-01 00:00:00.000,2021-06-30 00:00:00.000,ag00008,cob00031,ct0003,rf0001,br00002
pol000007101,prod00005,2021-03-04 11:37:33.993,2021-03-01 00:00:00.000,2021-06-30 00:00:00.000,ag00068,cob00009,ct0001,rf0001,br00004
pol000007101,prod00005,2021-03-04 11:37:33.993,2021-03-01 00:00:00.000,2021-06-30 00:00:00.000,ag00068,cob00031,ct0001,rf0001,br00004
pol000005591,prod00027,2021-03-04 11:55:16.587,2020-03-01 00:00:00.000,2020-06-30 00:00:00.000,ag00004,cob00031,ct0003,rf0001,br00002
pol000005894,prod00015,2021-03-04 12:13:13.383,2021-02-15 00:00:00.000,2021-05-31 00:00:00.000,ag00006,cob00034,ct0001,rf0001,br00002
pol000005815,prod00015,2021-03-04 12:54:24.827,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00008,cob00034,ct0003,rf0003,br00002
pol000005894,prod00015,2021-03-04 12:55:04.437,2021-03-01 00:00:00.000,2021-05-31 00:00:00.000,ag00006,cob00034,ct0001,rf0001,br00002
pol000008018,prod00015,2021-03-04 14:08:47.347,2021-02-05 00:00:00.000,2021-10-31 00:00:00.000,ag00023,cob00034,ct0001,rf0002,br00001
pol000008080,prod00015,2021-03-04 14:28:36.527,2021-02-05 00:00:00.000,2021-06-30 00:00:00.000,ag00023,cob00034,ct0001,rf0004,br00001
pol000006029,prod00015,2021-03-04 14:29:02.857,2021-01-01 00:00:00.000,2021-01-31 00:00:00.000,ag00003,cob00034,ct0001,rf0005,br00002
pol000005994,prod00015,2021-03-04 14:32:30.057,2021-02-01 00:00:00.000,2021-04-30 00:00:00.000,ag00004,cob00034,ct0001,rf0003,br00002
pol000005726,prod00012,2021-03-04 14:34:11.570,2021-02-26 00:00:00.000,2021-03-31 00:00:00.000,ag00004,cob00016,ct0001,rf0003,br00002
pol000005994,prod00015,2021-03-04 14:53:20.400,2021-03-01 00:00:00.000,2021-04-30 00:00:00.000,ag00004,cob00034,ct0001,rf0003,br00002
pol000006029,prod00015,2021-03-04 15:04:23.193,2021-02-01 00:00:00.000,2021-02-28 00:00:00.000,ag00003,cob00034,ct0001,rf0005,br00002
pol000005363,prod00002,2021-03-04 15:12:23.087,2021-02-01 00:00:00.000,2021-02-28 00:00:00.000,ag00007,cob00004,ct0001,rf0005,br00002
pol000005414,prod00027,2021-03-04 15:14:07.960,2021-02-26 00:00:00.000,2021-06-25 00:00:00.000,ag00011,cob00031,ct0001,rf0001,br00002
pol000006058,prod00015,2021-03-04 15:20:15.750,2020-10-01 00:00:00.000,2021-01-31 00:00:00.000,ag00003,cob00034,ct0001,rf0001,br00002
pol000005789,prod00012,2021-03-04 15:26:18.993,2021-02-01 00:00:00.000,2021-02-28 00:00:00.000,ag00007,cob00016,ct0001,rf0005,br00002
pol000006058,prod00015,2021-03-04 15:37:25.140,2021-01-31 00:00:00.000,2021-05-31 00:00:00.000,ag00003,cob00034,ct0001,rf0001,br00002
pol000005884,prod00015,2021-03-04 15:59:04.253,2021-03-04 00:00:00.000,2021-05-31 00:00:00.000,ag00006,cob00034,ct0001,rf0001,br00002
pol000006048,prod00015,2021-03-04 16:11:19.547,2021-01-01 00:00:00.000,2021-05-31 00:00:00.000,ag00003,cob00034,ct0001,rf0002,br00002
pol000006058,prod00015,2021-03-04 16:29:16.240,2021-03-04 00:00:00.000,2021-05-31 00:00:00.000,ag00003,cob00034,ct0001,rf0001,br00002
pol000007910,prod00015,2021-03-04 20:44:02.883,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,ag00056,cob00034,ct0001,rf0002,br00001
pol000007901,prod00015,2021-03-04 20:56:37.850,2021-03-01 00:00:00.000,2021-12-31 00:00:00.000,ag00013,cob00034,ct0001,rf0002,br00001
pol000007012,prod00002,2021-03-05 08:50:19.060,2021-01-01 00:00:00.000,2021-04-30 00:00:00.000,ag00037,cob00004,ct0001,rf0001,br00004
pol000007012,prod00002,2021-03-05 08:50:19.060,2021-01-01 00:00:00.000,2021-04-30 00:00:00.000,ag00037,cob00002,ct0001,rf0001,br00004
pol000005951,prod00015,2021-03-05 09:25:23.220,2021-03-01 00:00:00.000,2021-12-31 00:00:00.000,ag00004,cob00034,ct0001,rf0002,br00002
pol000005837,prod00015,2021-03-05 09:28:37.610,2021-03-01 00:00:00.000,2021-05-31 00:00:00.000,ag00003,cob00034,ct0001,rf0003,br00002
pol000005967,prod00015,2021-03-05 09:39:48.060,2021-02-01 00:00:00.000,2021-02-28 00:00:00.000,ag00007,cob00034,ct0001,rf0005,br00002
pol000005629,prod00009,2021-03-05 10:17:56.300,2021-03-01 00:00:00.000,2021-05-31 00:00:00.000,ag00007,cob00013,ct0001,rf0003,br00002
pol000007819,prod00015,2021-03-05 10:28:05.120,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00022,cob00034,ct0001,rf0005,br00001
pol000007046,prod00015,2021-03-05 11:26:45.253,2021-01-01 00:00:00.000,2021-04-30 00:00:00.000,ag00162,cob00034,ct0001,rf0001,br00004
pol000009933,prod00027,2021-03-05 11:48:23.400,2021-01-08 00:00:00.000,2021-05-07 00:00:00.000,ag00080,cob00031,ct0001,rf0001,br00008
pol000009937,prod00027,2021-03-05 12:05:39.913,2021-02-02 00:00:00.000,2021-06-01 00:00:00.000,ag00080,cob00031,ct0001,rf0001,br00008
pol000005738,prod00012,2021-03-05 12:39:16.917,2021-02-19 00:00:00.000,2021-02-28 00:00:00.000,ag00004,cob00016,ct0001,rf0005,br00002
pol000006058,prod00015,2021-03-05 12:47:31.390,2021-02-23 00:00:00.000,2021-05-31 00:00:00.000,ag00003,cob00034,ct0001,rf0001,br00002
pol000007723,prod00015,2021-03-05 12:55:49.507,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00021,cob00034,ct0001,rf0005,br00001
pol000007158,prod00027,2021-03-05 14:01:37.320,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00022,cob00033,ct0003,rf0005,br00001
pol000007158,prod00027,2021-03-05 14:01:37.320,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00022,cob00031,ct0003,rf0005,br00001
pol000007158,prod00027,2021-03-05 14:01:37.320,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00022,cob00010,ct0003,rf0005,br00001
pol000006068,prod00015,2021-03-05 14:38:56.603,2020-07-01 00:00:00.000,2021-02-28 00:00:00.000,ag00003,cob00034,ct0001,rf0002,br00002
pol000007241,prod00027,2021-03-05 14:40:24.170,2021-03-01 00:00:00.000,2022-02-28 00:00:00.000,ag00226,cob00031,ct0003,rf0002,br00001
pol000006068,prod00015,2021-03-05 15:08:48.663,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00003,cob00034,ct0001,rf0005,br00002
pol000008075,prod00018,2021-03-05 15:19:21.720,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00021,cob00023,ct0001,rf0005,br00001
pol000007715,prod00015,2021-03-05 15:40:41.513,2021-03-01 00:00:00.000,2021-06-30 00:00:00.000,ag00021,cob00034,ct0001,rf0001,br00001
pol000005375,prod00002,2021-03-05 16:10:54.917,2021-03-01 00:00:00.000,2021-05-31 00:00:00.000,ag00007,cob00006,ct0001,rf0003,br00002
pol000005375,prod00002,2021-03-05 16:10:54.917,2021-03-01 00:00:00.000,2021-05-31 00:00:00.000,ag00007,cob00002,ct0001,rf0003,br00002
pol000005375,prod00002,2021-03-05 16:10:54.917,2021-03-01 00:00:00.000,2021-05-31 00:00:00.000,ag00007,cob00004,ct0001,rf0003,br00002
pol000005375,prod00002,2021-03-05 16:10:54.917,2021-03-01 00:00:00.000,2021-05-31 00:00:00.000,ag00007,cob00001,ct0001,rf0003,br00002
pol000005869,prod00015,2021-03-05 16:25:32.460,2021-02-01 00:00:00.000,2021-05-31 00:00:00.000,ag00006,cob00034,ct0001,rf0001,br00002
pol000006058,prod00015,2021-03-07 22:14:44.663,2021-03-05 00:00:00.000,2021-05-31 00:00:00.000,ag00003,cob00034,ct0001,rf0001,br00002
pol000006080,prod00015,2021-03-07 22:34:39.110,2021-03-01 00:00:00.000,2021-04-30 00:00:00.000,ag00003,cob00034,ct0001,rf0002,br00002
pol000007990,prod00015,2021-03-08 09:08:28.817,2021-01-21 00:00:00.000,2021-06-30 00:00:00.000,ag00023,cob00034,ct0001,rf0003,br00001
pol000009386,prod00034,2021-03-08 09:30:19.427,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,ag00023,cob00036,ct0001,rf0003,br00001
pol000007517,prod00027,2021-03-08 09:47:56.780,2021-07-05 00:00:00.000,2021-11-04 00:00:00.000,ag00083,cob00031,ct0003,rf0001,br00001
pol000007990,prod00015,2021-03-08 09:52:04.380,2021-03-01 00:00:00.000,2021-06-30 00:00:00.000,ag00023,cob00034,ct0001,rf0003,br00001
pol000007121,prod00002,2021-03-08 10:13:14.613,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,ag00023,cob00004,ct0001,rf0003,br00001
pol000007121,prod00002,2021-03-08 10:13:14.613,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,ag00023,cob00003,ct0001,rf0003,br00001
pol000007121,prod00002,2021-03-08 10:13:14.613,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,ag00023,cob00002,ct0001,rf0003,br00001
pol000009772,prod00015,2021-03-08 10:22:54.553,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,ag00226,cob00034,ct0003,rf0002,br00006
pol000007129,prod00027,2021-03-08 10:33:44.280,2021-03-17 00:00:00.000,2021-07-16 00:00:00.000,ag00001,cob00031,ct0003,rf0001,br00001
pol000006110,prod00015,2021-03-08 11:13:26.143,2021-03-05 00:00:00.000,2021-05-31 00:00:00.000,ag00006,cob00034,ct0001,rf0001,br00002
pol000005374,prod00002,2021-03-08 11:13:56.320,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00027,cob00004,ct0001,rf0005,br00002
pol000005374,prod00002,2021-03-08 11:13:56.320,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00027,cob00003,ct0001,rf0005,br00002
pol000005374,prod00002,2021-03-08 11:13:56.320,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00027,cob00001,ct0001,rf0005,br00002
pol000007614,prod00027,2021-03-08 11:44:24.827,2021-03-01 00:00:00.000,2022-02-28 00:00:00.000,ag00226,cob00031,ct0003,rf0002,br00001
pol000005754,prod00012,2021-03-08 11:46:51.820,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00027,cob00016,ct0001,rf0005,br00002
pol000007052,prod00017,2021-03-08 12:39:15.440,2021-03-05 00:00:00.000,2021-08-31 00:00:00.000,ag00068,cob00002,ct0001,rf0004,br00004
pol000007312,prod00027,2021-03-08 12:47:02.990,2021-02-22 00:00:00.000,2022-02-21 00:00:00.000,ag00226,cob00031,ct0003,rf0002,br00001
pol000007479,prod00027,2021-03-08 13:19:45.040,2021-02-22 00:00:00.000,2022-02-21 00:00:00.000,ag00226,cob00031,ct0003,rf0002,br00001
pol000007270,prod00027,2021-03-08 13:51:00.290,2020-07-17 00:00:00.000,2020-11-16 00:00:00.000,ag00226,cob00031,ct0001,rf0001,br00001
pol000007993,prod00015,2021-03-08 14:51:28.690,2021-02-01 00:00:00.000,2022-01-31 00:00:00.000,ag00083,cob00034,ct0001,rf0002,br00001
pol000005671,prod00021,2021-03-08 14:57:38.587,2021-02-01 00:00:00.000,2022-01-31 00:00:00.000,ag00004,cob00027,ct0001,rf0002,br00002
pol000005671,prod00021,2021-03-08 14:57:38.587,2021-02-01 00:00:00.000,2022-01-31 00:00:00.000,ag00004,cob00026,ct0001,rf0002,br00002
pol000006000,prod00015,2021-03-08 16:07:50.993,2021-02-01 00:00:00.000,2022-01-31 00:00:00.000,ag00004,cob00034,ct0001,rf0002,br00002
pol000007334,prod00027,2021-03-08 16:47:52.483,2021-04-01 00:00:00.000,2021-07-31 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00001
pol000007754,prod00015,2021-03-09 09:01:34.753,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00146,cob00034,ct0001,rf0005,br00001
pol000007627,prod00021,2021-03-09 09:27:57.100,2021-02-19 00:00:00.000,2022-02-18 00:00:00.000,ag00226,cob00026,ct0003,rf0002,br00001
pol000007627,prod00021,2021-03-09 09:27:57.100,2021-02-19 00:00:00.000,2022-02-18 00:00:00.000,ag00226,cob00027,ct0003,rf0002,br00001
pol000007172,prod00027,2021-03-09 09:31:43.053,2021-02-19 00:00:00.000,2022-02-18 00:00:00.000,ag00226,cob00031,ct0003,rf0002,br00001
pol000007391,prod00027,2021-03-09 10:01:26.460,2021-03-19 00:00:00.000,2021-07-18 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00001
pol000005787,prod00012,2021-03-09 10:04:15.133,2021-02-18 00:00:00.000,2021-02-28 00:00:00.000,ag00004,cob00016,ct0001,rf0005,br00002
pol000005738,prod00012,2021-03-09 10:15:05.507,2021-02-26 00:00:00.000,2021-03-01 00:00:00.000,ag00004,cob00016,ct0001,rf0005,br00002
pol000007054,prod00022,2021-03-09 10:38:50.360,2020-08-01 00:00:00.000,2021-07-31 00:00:00.000,ag00068,cob00028,ct0001,rf0002,br00004
pol000009461,prod00015,2021-03-09 10:41:24.770,2020-12-01 00:00:00.000,2021-11-30 00:00:00.000,ag00029,cob00034,ct0001,rf0002,br00005
pol000007054,prod00022,2021-03-09 10:50:47.910,2020-09-27 00:00:00.000,2021-07-31 00:00:00.000,ag00068,cob00028,ct0001,rf0002,br00004
pol000007769,prod00015,2021-03-09 11:44:19.787,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00022,cob00022,ct0001,rf0005,br00001
pol000007769,prod00015,2021-03-09 11:44:19.787,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00022,cob00034,ct0001,rf0005,br00001
pol000011004,prod00005,2021-03-09 12:08:21.343,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,ag00226,cob00031,ct0003,rf0002,br00005
pol000011004,prod00005,2021-03-09 12:08:21.343,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,ag00226,cob00009,ct0003,rf0002,br00005
pol000011004,prod00005,2021-03-09 12:21:10.960,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,ag00226,cob00009,ct0003,rf0002,br00005
pol000005889,prod00015,2021-03-09 12:32:03.693,2021-02-24 00:00:00.000,2021-05-31 00:00:00.000,ag00006,cob00034,ct0001,rf0001,br00002
pol000006970,prod00032,2021-03-09 12:40:03.280,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,ag00003,cob00016,ct0001,rf0003,br00002
pol000007582,prod00021,2021-03-09 14:08:12.340,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00022,cob00027,ct0001,rf0005,br00001
pol000007582,prod00021,2021-03-09 14:08:12.340,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00022,cob00026,ct0001,rf0005,br00001
pol000005846,prod00015,2021-03-09 14:10:50.120,2021-02-25 00:00:00.000,2021-12-31 00:00:00.000,ag00005,cob00034,ct0001,rf0002,br00002
pol000009657,prod00027,2021-03-09 14:39:37.640,2021-03-06 00:00:00.000,2021-07-05 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00006
pol000006016,prod00015,2021-03-09 14:47:22.867,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,ag00003,cob00034,ct0001,rf0003,br00002
pol000009772,prod00015,2021-03-09 15:25:51.370,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,ag00226,cob00034,ct0003,rf0002,br00006
pol000007349,prod00027,2021-03-09 15:42:55.427,2020-11-01 00:00:00.000,2021-10-31 00:00:00.000,ag00226,cob00031,ct0003,rf0002,br00001
pol000007105,prod00005,2021-03-09 16:26:46.107,2021-03-01 00:00:00.000,2021-06-30 00:00:00.000,ag00068,cob00031,ct0003,rf0001,br00004
pol000007105,prod00005,2021-03-09 16:26:46.107,2021-03-01 00:00:00.000,2021-06-30 00:00:00.000,ag00068,cob00009,ct0003,rf0001,br00004
pol000009666,prod00027,2021-03-09 16:51:56.770,2021-03-17 00:00:00.000,2021-07-16 00:00:00.000,ag00122,cob00031,ct0003,rf0001,br00006
pol000007541,prod00027,2021-03-09 17:20:54.403,2021-03-08 00:00:00.000,2021-07-07 00:00:00.000,ag00022,cob00031,ct0003,rf0001,br00001
pol000007836,prod00015,2021-03-10 03:00:31.213,2021-04-01 00:00:00.000,2021-07-31 00:00:00.000,ag00053,cob00034,ct0001,rf0001,br00001
pol000007933,prod00015,2021-03-10 03:15:10.300,2021-03-10 00:00:00.000,2021-07-09 00:00:00.000,ag00053,cob00034,ct0001,rf0001,br00001
pol000005755,prod00012,2021-03-10 09:35:10.250,2021-02-01 00:00:00.000,2021-04-30 00:00:00.000,ag00009,cob00016,ct0001,rf0003,br00002
pol000006008,prod00015,2021-03-10 10:02:16.853,2021-02-01 00:00:00.000,2021-04-30 00:00:00.000,ag00009,cob00034,ct0001,rf0003,br00002
pol000005842,prod00015,2021-03-10 10:03:22.210,2021-02-01 00:00:00.000,2021-04-30 00:00:00.000,ag00008,cob00034,ct0001,rf0003,br00002
pol000009813,prod00027,2021-03-10 10:17:59.320,2021-02-06 00:00:00.000,2021-06-05 00:00:00.000,ag00083,cob00031,ct0003,rf0001,br00001
pol000005465,prod00027,2021-03-10 10:38:24.147,2021-02-01 00:00:00.000,2021-05-31 00:00:00.000,ag00008,cob00031,ct0001,rf0001,br00002
pol000007120,prod00034,2021-03-10 11:09:15.193,2021-01-01 00:00:00.000,2021-04-30 00:00:00.000,ag00162,cob00036,ct0001,rf0001,br00004
pol000009686,prod00027,2021-03-10 11:27:15.420,2021-01-13 00:00:00.000,2021-05-12 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00006
pol000006940,prod00030,2021-03-10 12:33:17.550,2020-12-01 00:00:00.000,2020-12-31 00:00:00.000,ag00003,cob00009,ct0001,rf0005,br00002
pol000007348,prod00027,2021-03-10 13:40:00.643,2020-09-07 00:00:00.000,2021-07-12 00:00:00.000,ag00226,cob00031,ct0003,rf0002,br00001
pol000009966,prod00015,2021-03-10 13:46:07.787,2020-11-30 00:00:00.000,2021-03-29 00:00:00.000,ag00042,cob00034,ct0001,rf0001,br00008
pol000009673,prod00027,2021-03-10 14:08:52.300,2021-03-01 00:00:00.000,2021-06-30 00:00:00.000,ag00033,cob00031,ct0003,rf0001,br00006
pol000009499,prod00015,2021-03-10 14:10:31.890,2020-06-01 00:00:00.000,2021-05-31 00:00:00.000,ag00039,cob00034,ct0001,rf0002,br00005
pol000009499,prod00015,2021-03-10 14:18:03.290,2020-06-01 00:00:00.000,2021-05-31 00:00:00.000,ag00039,cob00034,ct0001,rf0002,br00005
pol000009499,prod00015,2021-03-10 14:26:41.007,2020-10-01 00:00:00.000,2021-05-31 00:00:00.000,ag00039,cob00034,ct0001,rf0002,br00005
pol000007668,prod00027,2021-03-10 15:01:00.917,2020-11-16 00:00:00.000,2021-03-15 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00001
pol000009517,prod00015,2021-03-10 15:13:08.160,2021-02-01 00:00:00.000,2022-01-31 00:00:00.000,ag00012,cob00034,ct0001,rf0002,br00005
pol000007668,prod00027,2021-03-10 15:18:11.310,2021-03-16 00:00:00.000,2021-07-15 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00001
pol000007147,prod00027,2021-03-10 15:21:16.117,2021-04-04 00:00:00.000,2021-08-03 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00001
pol000007923,prod00015,2021-03-11 08:47:59.277,2020-06-01 00:00:00.000,2021-05-31 00:00:00.000,ag00226,cob00034,ct0003,rf0002,br00001
pol000007923,prod00015,2021-03-11 08:47:59.277,2020-06-01 00:00:00.000,2021-05-31 00:00:00.000,ag00226,cob00022,ct0003,rf0002,br00001
pol000007358,prod00027,2021-03-11 08:51:34.953,2021-03-09 00:00:00.000,2021-07-08 00:00:00.000,ag00083,cob00031,ct0003,rf0001,br00001
pol000009764,prod00015,2021-03-11 09:09:23.053,2021-03-01 00:00:00.000,2022-02-28 00:00:00.000,ag00226,cob00034,ct0003,rf0002,br00006
pol000009414,prod00027,2021-03-11 09:27:25.490,2021-01-01 00:00:00.000,2021-04-30 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00005
pol000009794,prod00015,2021-03-11 09:31:39.850,2021-02-01 00:00:00.000,2021-03-31 00:00:00.000,ag00172,cob00034,ct0001,rf0002,br00006
pol000008089,prod00023,2021-03-11 09:36:52.347,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00022,cob00016,ct0001,rf0005,br00001
pol000007144,prod00002,2021-03-11 09:45:26.783,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00022,cob00002,ct0001,rf0005,br00001
pol000007144,prod00002,2021-03-11 09:45:26.783,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00022,cob00003,ct0001,rf0005,br00001
pol000007144,prod00002,2021-03-11 09:45:26.783,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00022,cob00004,ct0001,rf0005,br00001
pol000007144,prod00002,2021-03-11 09:45:26.783,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,ag00022,cob00001,ct0001,rf0005,br00001
